energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,name,artist,track_link,id,mood
0.406,0.102,119.812,0.0427,0.587,4.48e-06,0.572,201084,-8.624,0.265,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2nC3QhMI9reBIOWutbU3Tj,Sad
0.213,0.101,144.768,0.0349,0.872,0.000286,0.559,259862,-11.924,0.115,Next Girl,Charles Shields,https://open.spotify.com/track/0oCvuRTqHXHfJUsoCCyGJn,0oCvuRTqHXHfJUsoCCyGJn,Sad
0.26,0.114,70.08,0.0294,0.562,0.0377,0.575,189720,-14.781,0.234,Sometimes,Leepeck,https://open.spotify.com/track/4IhTXiZLKATmwhMZIb1GQN,3pyHVVvUi0kfML54iUetUn,Sad
0.42,0.11,84.094,0.0414,0.588,6.39e-05,0.418,172724,-6.444,0.184,Stay With Me,Sam Smith,https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N,5Nm9ERjJZ5oyfXZTECKmRt,Sad
0.663,0.119,121.07,0.0477,0.225,0.0,0.6,245493,-5.802,0.286,Story of My Life,One Direction,https://open.spotify.com/track/4UzVcXufOhGUwF56HT7b8M,4nVBt6MZDDP6tRVdQTgxJg,Sad
0.322,0.0962,82.631,0.0484,0.833,0.0,0.527,216413,-7.146,0.344,Symphony (feat. Zara Larsson) - Acoustic Version,Clean Bandit,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,06R0AVKrZM91OJf1ubm80d,Sad
0.712,0.13,140.025,0.066,0.0573,0.0,0.622,211360,-7.321,0.487,In My Blood,Shawn Mendes,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2QZ7WLBE8h2y1Y5Fb8RYbH,Sad
0.143,0.129,99.918,0.0315,0.628,0.0,0.612,259500,-14.888,0.128,If It Makes You Happy,JUNO VINE,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT,0uTRKQCbu4Mn4PMNxpSr1z,Sad
0.354,0.293,120.01,0.0279,0.698,3.55e-05,0.593,220750,-8.27,0.241,Those Eyes,New West,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,2psRActEWsTlYYd7EDoyVR,Sad
0.377,0.338,118.669,0.0356,0.454,0.0,0.322,268960,-7.385,0.366,Hallelujah,Pentatonix,https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k,550rQQCGkrTzvp4SfpOPzx,Sad
0.211,0.145,99.786,0.0304,0.807,0.0,0.574,258000,-10.068,0.161,Say Goodbye,Théo Lémos,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,3x2dwMbLiX1K7q5CaipuwZ,Sad
0.617,0.109,138.015,0.0287,0.0954,3.23e-06,0.486,242373,-7.115,0.417,Viva La Vida,Coldplay,https://open.spotify.com/track/7xDG0n0W0AV7oryFZes8rF,1mea3bSkSGXuIRvnydlB5b,Sad
0.185,0.0845,83.168,0.0427,0.856,6.21e-06,0.253,162000,-15.232,0.336,Your Dreams,Melyah,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,0UFakSVE0cQD83rp4sbpYn,Sad
0.683,0.125,108.003,0.0253,0.00382,1.79e-06,0.61,241693,-3.879,0.466,Set Fire to the Rain,Adele,https://open.spotify.com/track/3OQ4qWZnrNe6brjDgDpxnH,3CKCZ9pfwAfoMZlMncA1Nc,Sad
0.152,0.0785,129.996,0.0333,0.808,0.944,0.58,236322,-16.002,0.0848,Last Minute,Spaak,https://open.spotify.com/track/2LTl1pU074hnzAdy0SpHAb,7ujPz9MmrpkUaPs7Ii72IG,Sad
0.308,0.092,73.254,0.0296,0.778,1.46e-05,0.407,256236,-9.001,0.153,People Help the People,Birdy,https://open.spotify.com/track/2FX5HPP1FNNuLlt2UU9os7,6XRNCAnxJIB1p4RPdFVSq0,Sad
0.455,0.0694,89.948,0.0247,0.0743,0.0,0.64,217773,-5.942,0.333,Imagination,Shawn Mendes,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,21TcDbGosp7w9YhTjOszgA,Sad
0.382,0.0714,120.802,0.0404,0.748,0.0,0.563,262960,-11.138,0.197,we'll be fine,Luz,https://open.spotify.com/track/4BpndTKEqpLgntffipC53q,4TRL1Y8sOR54I3AvRzUZHk,Sad
0.372,0.169,91.873,0.0432,0.64,0.0,0.681,201000,-8.237,0.476,Too Good At Goodbyes,Sam Smith,https://open.spotify.com/track/3f3omU8n47Mqyab5nCaGyT,1mXVgsBdtIVeCLJnSnmtdV,Sad
0.284,0.233,129.642,0.0801,0.932,0.000476,0.632,245897,-14.025,0.208,Your Power,Billie Eilish,https://open.spotify.com/track/042Sl6Mn83JHyLEqdK7uI0,042Sl6Mn83JHyLEqdK7uI0,Sad
0.275,0.101,92.6,0.3,0.687,0.0,0.492,251034,-13.4,0.18,"i hate u, i love u (feat. olivia o'brien)",gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,7vRriwrloYVaoAe3a9wJHe,Sad
0.308,0.186,111.202,0.0677,0.946,0.0,0.736,220492,-7.83,0.361,Bruises,Lewis Capaldi,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,Sad
0.0848,0.112,102.128,0.0404,0.913,2.62e-05,0.561,219147,-15.099,0.206,you were good to me,Jeremy Zucker,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P,4CxFN5zON70B3VOPBYbd6P,Sad
0.431,0.106,143.875,0.0578,0.768,1.42e-05,0.561,242013,-8.81,0.137,drivers license,Olivia Rodrigo,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,5wANPM4fQCJwkGd4rN57mH,Sad
0.0911,0.098,78.403,0.0307,0.959,1.05e-06,0.444,222370,-17.665,0.142,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q,6wf7Yu7cxBSPrRlWeSeK0Q,Sad
0.337,0.14,91.781,0.036,0.814,0.414,0.294,300683,-10.614,0.135,Cinnamon Girl,Lana Del Rey,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,2mdEsXPu8ZmkHRRtAdC09e,Sad
0.153,0.129,71.684,0.0454,0.911,0.0,0.436,202340,-9.522,0.415,One Day,Tate McRae,https://open.spotify.com/track/4Ey0LK1HzksUqm9JLzzKuD,4Ey0LK1HzksUqm9JLzzKuD,Sad
0.485,0.0726,77.355,0.0365,0.701,0.0,0.311,208827,-5.726,0.225,Train Wreck,James Arthur,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,55Am8neGJkdj2ADaM3aw5H,Sad
0.586,0.0936,109.981,0.139,0.196,0.0,0.791,216000,-5.11,0.469,I Miss The Way You Were,I.U,https://open.spotify.com/track/2WZHhSwjnFYnTYJcwXNmBh,2WZHhSwjnFYnTYJcwXNmBh,Sad
0.593,0.096,125.026,0.0323,0.093,1.65e-06,0.628,197267,-5.036,0.104,One Last Time,Ariana Grande,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,7xoUc6faLbCqZO6fQEYprd,Sad
0.425,0.322,102.078,0.0333,0.584,0.0,0.357,198040,-7.301,0.27,Heather,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,Sad
0.642,0.1,121.981,0.0313,0.0981,0.0,0.672,196453,-4.035,0.494,Angels Like You,Miley Cyrus,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,1daDRI9ahBonbWD8YcxOIB,Sad
0.789,0.142,83.066,0.0377,0.053,0.0,0.616,227373,-4.874,0.621,The Heart Wants What It Wants,Selena Gomez,https://open.spotify.com/track/6wJwkMo278iWVlWl1XQ4WA,6wJwkMo278iWVlWl1XQ4WA,Sad
0.355,0.123,74.99,0.0715,0.694,0.000425,0.657,189000,-12.047,0.0808,Complicated,Olivia O'Brien,https://open.spotify.com/track/226PUvIuxGdceSijXXZRRz,226PUvIuxGdceSijXXZRRz,Sad
0.186,0.0779,72.541,0.042,0.868,0.0,0.708,156106,-8.953,0.322,July,Noah Cyrus,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,6J2LdBN97cDWn0MLxYh9HB,Sad
0.612,0.37,180.917,0.112,0.584,5.7e-06,0.442,215507,-7.222,0.178,deja vu,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,6HU7h9RYOaPRFeh0R3UeAr,Sad
0.168,0.111,112.881,0.0486,0.885,0.0,0.502,228443,-14.061,0.355,Happiest Year,Jaymes Young,https://open.spotify.com/track/219slQu3ALbTSAe9P22hvE,219slQu3ALbTSAe9P22hvE,Sad
0.296,0.095,115.284,0.0333,0.934,0.0,0.351,200186,-10.109,0.12,lovely (with Khalid),Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,Sad
0.307,0.0828,127.923,0.0781,0.916,0.0,0.548,189386,-9.214,0.317,the grudge,Olivia Rodrigo,https://open.spotify.com/track/3Nl5OkkmS5DaBZvuYofpAt,3Nl5OkkmS5DaBZvuYofpAt,Sad
0.119,0.0973,70.499,0.0401,0.969,1.4e-06,0.467,272485,-10.99,0.156,Happiness is a butterfly,Lana Del Rey,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm,3lG6OtGDsYAOALxEmubQQm,Sad
0.284,0.183,99.796,0.0285,0.805,0.0,0.358,180853,-8.285,0.276,Nobody Gets Me,SZA,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,5Y35SjAfXjjG0sFQ3KOxmm,Sad
0.229,0.1,75.67,0.128,0.92,0.0,0.587,171728,-11.254,0.379,Liability,Lorde,https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o,6Kkt27YmFyIFrcX3QXFi2o,Sad
0.225,0.106,120.006,0.0994,0.902,0.657,0.704,245426,-14.454,0.243,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,Sad
0.537,0.0944,122.769,0.04,0.695,1.65e-05,0.445,244360,-8.532,0.131,Another Love,Tom Odell,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,Sad
0.267,0.089,110.011,0.0299,0.839,1.46e-06,0.567,240133,-6.502,0.0592,Falling,Harry Styles,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1ZMiCix7XSAbfAJlEZWMCp,Sad
0.373,0.0906,124.148,0.05,0.785,0.0,0.667,169266,-9.389,0.0823,you broke me first,Tate McRae,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,Sad
0.303,0.0824,170.22,0.11,0.798,4.16e-06,0.397,197893,-10.413,0.17,Sober,Demi Lovato,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5,0STK94RxUulYqWzwFlyAb5,Sad
0.249,0.087,72.847,0.0348,0.811,1e-06,0.236,281960,-9.595,0.181,Video Games,Lana Del Rey,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9,0fBSs3fRoh1yJcne77fdu9,Sad
0.383,0.387,105.029,0.163,0.728,0.0,0.453,175027,-11.015,0.333,that way,Tate McRae,https://open.spotify.com/track/7l97ElWmIdVHWUaOeeU5ZC,7l97ElWmIdVHWUaOeeU5ZC,Sad
0.388,0.157,72.934,0.0355,0.472,0.0,0.39,248987,-9.017,0.187,Wrong Direction,Hailee Steinfeld,https://open.spotify.com/track/5Qsp8mtshe70DX7EYbWZGo,5Qsp8mtshe70DX7EYbWZGo,Sad
0.153,0.107,116.76,0.0479,0.874,0.0,0.439,287693,-8.95,0.104,Jealous,Labrinth,https://open.spotify.com/track/4G92yYrUs0cvY7G41YRI0z,4G92yYrUs0cvY7G41YRI0z,Sad
0.307,0.0792,67.513,0.0428,0.807,0.000355,0.576,189613,-12.732,0.157,Six Feet Under,Billie Eilish,https://open.spotify.com/track/2VlLbhGLVJgdOW7kKdWWFc,2VlLbhGLVJgdOW7kKdWWFc,Sad
0.322,0.215,148.005,0.0292,0.473,0.00194,0.516,182888,-11.762,0.261,ceilings,Lizzy McAlpine,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,2L9N0zZnd37dwF0clgxMGI,Sad
0.29,0.118,166.467,0.051,0.952,0.00106,0.379,201080,-8.485,0.169,Skinny Love,Birdy,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,4RL77hMWUq35NYnPLXBpih,Sad
0.557,0.124,150.073,0.0318,0.74,0.0,0.652,169354,-5.714,0.483,Let Me Down Slowly,Alec Benjamin,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,Sad
0.131,0.109,137.446,0.0382,0.952,0.00453,0.421,291796,-18.435,0.12,i love you,Billie Eilish,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,Sad
0.136,0.0653,67.016,0.0458,0.932,0.0,0.386,225853,-9.267,0.0976,Lost Without You,Freya Ridings,https://open.spotify.com/track/3cWI6Hj9LQ0MfMuhw9uSMc,3cWI6Hj9LQ0MfMuhw9uSMc,Sad
0.461,0.386,75.217,0.0279,0.627,0.0,0.375,223270,-6.202,0.233,Selfish,Madison Beer,https://open.spotify.com/track/5UY8jf31X2hJkiAualFTyh,5UY8jf31X2hJkiAualFTyh,Sad
0.111,0.0897,82.642,0.0972,0.978,3.97e-05,0.367,196077,-14.084,0.198,when the party's over,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,Sad
0.204,0.143,77.765,0.0504,0.855,0.0,0.507,179120,-11.575,0.343,Half A Man,Dean Lewis,https://open.spotify.com/track/1ugQtcwmKOXvKAYzhjncmv,1ugQtcwmKOXvKAYzhjncmv,Sad
0.24,0.113,171.319,0.0377,0.92,0.0,0.462,244000,-12.077,0.32,champagne problems,Taylor Swift,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,0sY6ZUTh4yoctD8VIXz339,Sad
0.453,0.0971,140.327,0.0437,0.539,0.0,0.419,191308,-7.685,0.356,Stone Cold,Demi Lovato,https://open.spotify.com/track/3by8IfnW9dZ2t4pZw1WVxz,3by8IfnW9dZ2t4pZw1WVxz,Sad
0.339,0.12,100.607,0.0338,0.691,0.0,0.38,229227,-7.885,0.0849,traitor,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,Sad
0.156,0.113,94.08,0.0371,0.804,0.0518,0.671,211960,-16.288,0.201,From the Dining Table,Harry Styles,https://open.spotify.com/track/1IF5UcqRO42D12vYwceOY6,1IF5UcqRO42D12vYwceOY6,Sad
0.695,0.11,169.533,0.0933,0.135,0.0,0.376,209440,-4.782,0.302,Impossible,James Arthur,https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS,5yVIlYEHZxQVLyInCdldoS,Sad
0.319,0.0996,135.187,0.0281,0.893,0.0,0.556,285240,-8.251,0.294,Someone Like You,Adele,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,1zwMYTA5nlNjZxYrvBB2pV,Sad
0.463,0.194,95.971,0.0287,0.374,0.0,0.732,212607,-6.972,0.397,It's You,Ali Gatie,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,5DqdesEfbRyOlSS3Tf6c29,Sad
0.557,0.0902,85.043,0.059,0.695,0.0,0.358,211467,-7.398,0.494,Say You Won't Let Go,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,Sad
0.281,0.0928,122.442,0.0577,0.798,0.0,0.53,144377,-8.274,0.341,Lonely,Noah Cyrus,https://open.spotify.com/track/6U1iuA5QfzYRPJxvdcxqtf,6U1iuA5QfzYRPJxvdcxqtf,Sad
0.292,0.106,84.339,0.0563,0.889,0.0,0.455,178467,-6.792,0.43,Consequences,Camila Cabello,https://open.spotify.com/track/042Sl6Mn83JHyLEqdK7uI0,7sTtHHrD0zDpmzQzH3zegz,Sad
0.43,0.093,130.09,0.0335,0.83,0.000441,0.508,212954,-9.475,0.324,Daylight,David Kushner,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,1odExI7RdWc4BT515LTAwj,Sad
0.405,0.105,109.891,0.0319,0.751,0.0,0.501,182161,-5.679,0.446,Someone You Loved,Lewis Capaldi,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,7qEHsqek33rTcFNT9PFqLf,Sad
0.363,0.084,144.892,0.041,0.816,0.0317,0.511,200379,-7.65,0.169,ocean eyes,Billie Eilish,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P,7hDVYcQq6MxkdJGweuCtl9,Sad
0.448,0.315,120.115,0.0385,0.639,7.03e-05,0.754,207680,-9.52,0.191,dark until september.,will hyde,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,7n5LJO27QLW54MmCU8ok2e,Sad
0.158,0.102,94.713,0.032,0.922,0.0,0.543,212693,-14.905,0.152,Kill Em With Kindness - Acoustic,Selena Gomez,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q,6pezb9EwyygkHnJqkjLphG,Sad
0.309,0.202,87.045,0.0366,0.78,7.41e-06,0.647,171573,-7.948,0.195,needy,Ariana Grande,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,1TEL6MlSSVLSdhOSddidlJ,Sad
0.17,0.139,80.098,0.0337,0.895,0.0,0.494,223213,-11.368,0.145,Close To You,Rihanna,https://open.spotify.com/track/4Ey0LK1HzksUqm9JLzzKuD,6D2tzc8kRnZb7P1lNwMBLH,Sad
0.458,0.118,79.943,0.0279,0.367,0.0,0.545,236360,-4.6,0.164,Something's Gotta Give,Camila Cabello,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,7IL3UOlcJ6nmcCMwpnlfcA,Sad
0.266,0.123,74.009,0.0357,0.879,0.0,0.513,164709,-10.611,0.276,Exhale,Sabrina Carpenter,https://open.spotify.com/track/2WZHhSwjnFYnTYJcwXNmBh,6CagMrZXJUdGGIw6Eaepos,Sad
0.412,0.116,170.163,0.0402,0.737,0.0,0.483,203569,-8.461,0.247,idontwannabeyouanymore,Billie Eilish,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,41zXlQxzTi6cGAjpOXyLYH,Sad
0.735,0.0907,119.984,0.0439,0.383,0.0115,0.531,273000,-5.723,0.259,Starting Over,Kayla Silverman,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,3JOyLjAJ8ZPdZfAljempwu,Sad
0.406,0.117,151.95,0.0291,0.08,0.0,0.457,223067,-7.462,0.208,I'm with You,Avril Lavigne,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,1jlG3KJ3gdYmhfuySFfpO1,Sad
0.25,0.117,74.103,0.0367,0.913,0.0,0.513,220541,-9.376,0.351,Sorry,Halsey,https://open.spotify.com/track/6wJwkMo278iWVlWl1XQ4WA,44n97yHySt0Z9rqPaXgjCK,Sad
0.555,0.105,167.999,0.276,0.405,0.0,0.393,221881,-6.096,0.22,I Have Questions,Camila Cabello,https://open.spotify.com/track/226PUvIuxGdceSijXXZRRz,3NgCzSW98SsqBdpYcnm4kv,Sad
0.302,0.149,121.645,0.0378,0.766,7.63e-06,0.434,220867,-10.117,0.173,Lookalike,Conan Gray,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,4K3gM7kzX4POAfrs71HomN,Sad
0.622,0.105,170.154,0.0577,0.174,0.0,0.517,217507,-3.536,0.463,Mrs. Potato Head,Melanie Martinez,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,3K1tdhoeE6koNnWgAxEK9Y,Sad
0.361,0.0797,74.952,0.0488,0.878,2.67e-05,0.316,245440,-10.381,0.221,tolerate it,Taylor Swift,https://open.spotify.com/track/219slQu3ALbTSAe9P22hvE,0PurA4JVJ8YQgSVopY8fn6,Sad
0.233,0.24,115.079,0.0465,0.92,0.0,0.45,164845,-10.327,0.243,If You Leave,Jessica Bouhez,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,65UuB3peBD72GS1fzVWVt6,Sad
0.276,0.146,99.623,0.0287,0.89,0.0,0.623,187621,-8.893,0.308,Dancing With A Stranger (With Normani) - Acoustic,Sam Smith,https://open.spotify.com/track/3Nl5OkkmS5DaBZvuYofpAt,29f11nLUcMYQ2Ndbnb7N0o,Sad
0.128,0.115,159.679,0.109,0.974,0.121,0.599,244221,-17.261,0.367,Getting Older,Billie Eilish,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm,4HOryCnbme0zBnF8LWij3f,Sad
0.206,0.0975,90.016,0.0334,0.554,0.0,0.46,216000,-14.817,0.105,Second,Zelus Ex,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,3NC2slwoQVdokGhmNiXVOv,Sad
0.434,0.0919,123.942,0.0396,0.697,0.0,0.714,259040,-11.542,0.352,The One That Got Away - Acoustic,Katy Perry,https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o,5jx8tCxiO0uIbo2uNia23K,Sad
0.31,0.117,111.893,0.0283,0.945,6.12e-05,0.621,240707,-10.164,0.125,Stay,Rihanna,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,0GNI8K3VATWBABQFAzBAYe,Sad
0.328,0.103,74.953,0.029,0.768,2.5e-05,0.629,197732,-8.284,0.389,Dancing With Your Ghost,Sasha Alex Sloan,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,1TQXIltqoZ5XXyfCbAeSQQ,Sad
0.373,0.146,90.289,0.047,0.928,0.0,0.389,254507,-5.72,0.283,River Of Tears,Alessia Cara,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,3ArYVrRb0lDBLzuJJqIXzC,Sad
0.318,0.0795,119.959,0.0478,0.896,0.00239,0.614,180933,-12.695,0.112,Bored,Billie Eilish,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,04sN26COy28wTXYj3dMoiZ,Sad
0.343,0.21,102.819,0.0436,0.556,0.0,0.488,206459,-8.985,0.0978,Lose You To Love Me,Selena Gomez,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5,4l0Mvzj72xxOpRrp6h8nHi,Sad
0.783,0.106,117.888,0.0665,0.173,0.000325,0.626,146280,-5.656,0.464,Trains,PETER LAKE,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9,6qGTkyjfNRk53FEQjrnP8S,Sad
0.443,0.0839,168.924,0.133,0.765,9.67e-06,0.395,175933,-9.72,0.338,happier,Olivia Rodrigo,https://open.spotify.com/track/7l97ElWmIdVHWUaOeeU5ZC,2tGvwE8GcFKwNdAXMnlbfl,Sad
0.389,0.163,144.204,0.0364,0.539,0.0772,0.333,295569,-9.132,0.25,13 Beaches,Lana Del Rey,https://open.spotify.com/track/5Qsp8mtshe70DX7EYbWZGo,3ZKRAzNAsiJrBGUM2BX9av,Sad
0.366,0.107,99.999,0.0404,0.218,0.895,0.821,230400,-11.849,0.0485,Stars In The Sky,Am I Famous Yet?,https://open.spotify.com/track/4G92yYrUs0cvY7G41YRI0z,2cezvswyPeMG3jsrY4Rg7n,Sad
0.61,0.156,123.978,0.0305,0.585,9.51e-05,0.679,227186,-10.936,0.554,Remember That Night?,Sara Kays,https://open.spotify.com/track/2VlLbhGLVJgdOW7kKdWWFc,1nYzjrdVQ8RpF93M0jPFW7,Sad
0.416,0.0981,176.947,0.174,0.656,0.0,0.407,175467,-8.915,0.246,hate u love u,Olivia O'Brien,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,6ATgDc6e4sPn84hvJsAmPt,Sad
0.431,0.0887,127.085,0.0364,0.123,0.0,0.785,159382,-8.756,0.236,Falling,Trevor Daniel,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,26XaOsDMbl0e1cVKYfkz6w,Sad
0.623,0.0925,89.937,0.0331,0.538,7.28e-05,0.532,261923,-9.208,0.403,august,Taylor Swift,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,3hUxzQpSfdDqwM3ZTFQY0K,Sad
0.571,0.236,115.106,0.0341,0.789,8.14e-06,0.571,240707,-4.929,0.213,Death Of Us,Ryan Nevis,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,3t7ybOh1oLqm0EOpLE3f7f,Sad
0.379,0.0986,107.989,0.0476,0.607,0.000464,0.614,258987,-10.48,0.201,Photograph,Ed Sheeran,https://open.spotify.com/track/3cWI6Hj9LQ0MfMuhw9uSMc,1HNkqx9Ahdgi1Ixy2xkKkL,Sad
0.329,0.135,71.884,0.0441,0.818,0.00109,0.45,183624,-12.603,0.266,Arcade,Duncan Laurence,https://open.spotify.com/track/5UY8jf31X2hJkiAualFTyh,1Xi84slp6FryDSCbzq4UCD,Sad
0.378,0.28,100.418,0.438,0.835,0.0,0.609,233720,-9.828,0.515,Love Yourself,Justin Bieber,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,50kpGaPAhYJ3sGmk6vplg0,Sad
0.426,0.14,180.104,0.0363,0.807,0.0,0.386,203385,-6.642,0.261,Reckless,Madison Beer,https://open.spotify.com/track/1ugQtcwmKOXvKAYzhjncmv,5ajjAnNRh8bxFvaVHzpPjh,Sad
0.416,0.11,113.986,0.0368,0.262,3.69e-05,0.324,236053,-8.92,0.151,Young And Beautiful,Lana Del Rey,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,2nMeu6UenVvwUktBCpLMK9,Sad
0.366,0.133,141.981,0.0282,0.578,0.0,0.604,224695,-7.519,0.13,Easy On Me,Adele,https://open.spotify.com/track/3by8IfnW9dZ2t4pZw1WVxz,46IZ0fSY2mpAiktS3KOqds,Sad
0.502,0.764,129.976,0.0409,0.299,0.0,0.553,210200,-5.972,0.296,Always Remember Us This Way,Lady Gaga,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,2rbDhOo9Fh61Bbu23T2qCk,Sad
0.593,0.237,157.993,0.0306,0.0467,0.000767,0.576,220013,-6.024,0.373,Pacify Her,Melanie Martinez,https://open.spotify.com/track/1IF5UcqRO42D12vYwceOY6,360Wr96ywrCQq4kTAJ8Pq6,Sad
0.38,0.11,75.602,0.0287,0.778,5.62e-05,0.298,285634,-8.426,0.152,exile (feat. Bon Iver),Taylor Swift,https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS,4pvb0WLRcMtbPGmtejJJ6y,Sad
0.401,0.116,111.825,0.0308,0.712,0.0,0.677,232852,-8.467,0.195,This Town,Niall Horan,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,0qvzXomUDJVaUboy2wMfiS,Sad
0.0561,0.388,79.764,0.045,0.935,0.00384,0.319,242652,-23.023,0.082,listen before i go,Billie Eilish,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,0tMSssfxAL2oV8Vri0mFHE,Sad
0.586,0.0813,126.684,0.0362,0.697,0.0,0.553,196373,-6.319,0.443,Be Alright,Dean Lewis,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,3EPXxR3ImUwfayaurPi3cm,Sad
0.59,0.107,145.867,0.032,0.511,0.0,0.498,217867,-4.721,0.0784,Talking to the Moon,Bruno Mars,https://open.spotify.com/track/6U1iuA5QfzYRPJxvdcxqtf,1wVuPmvt6AWvTL5W2GJnzZ,Sad
