energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,name,artist,track_link,id,mood
0.881,0.159,128.019,0.0552,0.0392,0.00433,0.678,175313,-5.498,0.0357,Pictures Of You,Anyma,https://open.spotify.com/track/1D5ifTPFnQWDnSxSAfc1hc,1D5ifTPFnQWDnSxSAfc1hc,Calm
0.798,0.0947,125.983,0.0397,0.0127,0.237,0.692,209762,-5.033,0.0643,Tårar,Innellea,https://open.spotify.com/track/45zr0wqbytRQqWlmh1385R,45zr0wqbytRQqWlmh1385R,Calm
0.824,0.0737,125.032,0.0414,0.0644,0.0215,0.605,244930,-3.43,0.156,Bad Memories - David Guetta Remix,MEDUZA,https://open.spotify.com/track/05VJk3MSJRQ3F1zcIssbVo,05VJk3MSJRQ3F1zcIssbVo,Calm
0.914,0.116,125.988,0.0365,0.0018,0.236,0.566,213333,-5.924,0.185,Friend Of Mine,Agents Of Time,https://open.spotify.com/track/5Bw4Yuk88dpRkFdiVSoJ7M,5Bw4Yuk88dpRkFdiVSoJ7M,Calm
0.88,0.699,126.046,0.0435,0.000276,0.807,0.568,232381,-7.141,0.0326,The Return - Edit,Pryda,https://open.spotify.com/track/0RmzDQgs6xKmVA2jsmSPXF,0RmzDQgs6xKmVA2jsmSPXF,Calm
0.873,0.505,124.99,0.0468,0.00393,0.0172,0.559,218005,-5.646,0.0777,In And Out Of Love - Innellea Remix,Armin van Buuren,https://open.spotify.com/track/5aYA3xB53IuRAMp0jZ1al1,13z0WuyNhDPQlwXSr8EY4S,Calm
0.902,0.134,127.01,0.0365,0.00474,0.284,0.533,231496,-7.589,0.0259,Poison,MAGNUS,https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4,5IUVlYlvUtiqEC1qJbFZu8,Calm
0.651,0.107,124.034,0.0369,0.0244,0.759,0.616,250040,-6.569,0.0398,No Gravitation,Innellea,https://open.spotify.com/track/5YOcEEKHgs1IgqudZ5vx8Q,7n0SczmUVJOQBCdR2piQHt,Calm
0.713,0.162,128.135,0.0484,0.434,0.0629,0.673,162383,-9.112,0.189,Forever,Iaco,https://open.spotify.com/track/5hijmYyC0QaEzySQEOuk29,6lTYC6muvnPrzFgRkfXDBJ,Calm
0.892,0.0698,121.977,0.0544,0.0108,0.584,0.754,190642,-7.715,0.038,A Cappella,Goom Gum,https://open.spotify.com/track/7nbuGxQ7TfJXb9OgH3xJEr,3INzwnPdpDf7patNCpn6dL,Calm
0.904,0.43,123.948,0.187,0.0102,4.76e-05,0.603,250581,-5.266,0.149,Change,Michael Canitrot,https://open.spotify.com/track/74fmYjFwt9CqEFAh8ybeBD,6Mh7HcN7qPZsLN3F5drWmd,Calm
0.918,0.104,121.988,0.034,0.00721,0.861,0.555,283902,-10.394,0.1,Point Of No Return,Adam Port,https://open.spotify.com/track/5jbz9ONajDOe1AW5c3ob5U,6PzfuuQ95fRU9JRFSFFq77,Calm
0.726,0.0889,127.036,0.0588,0.0233,0.719,0.464,415748,-8.509,0.0381,Remember,ARTBAT,https://open.spotify.com/track/2aQpISWUBToaF84DDiTeRV,6mzicuQ4PqOguqmixiQXV4,Calm
0.849,0.0807,135.935,0.0388,0.0185,0.0331,0.625,220588,-4.34,0.103,Hungover (with Camden Cox),John Summit,https://open.spotify.com/track/4p16E9c9Ig6xFMGS3Y82mT,1HmeANWuuCP6ldvGgKwTLi,Calm
0.711,0.152,126.067,0.0343,0.391,0.267,0.688,173571,-7.645,0.187,Thirsty,Markis,https://open.spotify.com/track/4qOErzIVJ5dGY9U0aAZhwz,0cgaufAmmLncA0oWbEiVEy,Calm
0.837,0.386,123.963,0.0424,0.0427,0.000441,0.554,152903,-5.781,0.0873,Echoes,Choujaa,https://open.spotify.com/track/2C2Bz7sauB37bnacn2KQyF,3YnQYup1pl0zzpkI470yam,Calm
0.697,0.385,119.979,0.0534,0.52,0.0341,0.72,213120,-7.994,0.228,Ocean Sky,Jako Diaz,https://open.spotify.com/track/6rfahvufEQDIVTHJIU2QQB,4ln0vkRSgnx8JO9RlXBnQj,Calm
0.69,0.505,125.035,0.0448,0.167,0.0342,0.739,157728,-8.713,0.203,Fuel The Fire,Ruhde,https://open.spotify.com/track/1g2q4DStDT1N6LRRUX0o6e,0HaUjW6hNcai8JvyScowOS,Calm
0.879,0.447,125.993,0.132,0.00292,0.294,0.661,211429,-9.926,0.0382,It's All Good,Agents Of Time,https://open.spotify.com/track/4R9TqikCVqX6EbLVEvtYLs,6QqWR8fmdwG6rfgxwFHcrI,Calm
0.961,0.145,125.033,0.0503,0.000968,0.808,0.633,239586,-3.975,0.0433,Metro,Kevin de Vries,https://open.spotify.com/track/6GySyFiTBzecISp6AEU7km,6kkf975GwERykpvOTu7IXZ,Calm
0.961,0.374,126.989,0.0365,0.00632,0.677,0.5,171456,-4.996,0.186,Close To You,Volaris,https://open.spotify.com/track/2VMY0nOCTH6nVoWVOLJ9LR,4H133MPyyZQBDVW7qe8SyZ,Calm
0.656,0.112,126.0,0.0464,0.00442,0.814,0.739,383562,-9.457,0.0415,Criseide,Mind Against,https://open.spotify.com/track/6gF0zZHbbIGKCeKmS1NrLk,094ZMBfb7D08l6ZDCtsJlr,Calm
0.975,0.0974,123.005,0.0405,0.0156,0.868,0.599,191326,-4.627,0.338,Come With Me,Cristoph,https://open.spotify.com/track/6THnoOgjKVCd17Y4kcs7dC,5D4gE215hZj1wQUOMCx1wK,Calm
0.871,0.107,125.013,0.0446,0.00353,0.717,0.62,347520,-7.504,0.0658,Laura - Argy & Omnya Remix,Monolink,https://open.spotify.com/track/0Xm3qMKuGML22vsOVycQYw,548DlYhe2Pn8f9wGpOJsBV,Calm
0.831,0.153,126.959,0.0539,0.00044,0.533,0.525,247559,-5.616,0.0366,Breathe In (Short Mix),ARTBAT,https://open.spotify.com/track/1JMR7eNRM65VHkr1El3yjn,3LBWAYCXn4GCkg0jOgWD7D,Calm
0.936,0.9,123.95,0.0889,0.01,0.418,0.667,311724,-4.394,0.439,Flight E04 - Radio Edit,Re-Type,https://open.spotify.com/track/15PdA8p8usmrc4lWbZmm7H,4cYc0InTujdetIC1B4qJF2,Calm
0.514,0.111,123.977,0.0452,0.0207,0.867,0.685,352258,-11.193,0.143,Aegir's Requiem,Asphere,https://open.spotify.com/track/7lLuAZCes4jKORs3ak8xZP,4g5HRSZ2RB7DZ1hZB9Q42b,Calm
0.886,0.108,123.996,0.0497,0.0102,0.818,0.471,213871,-5.983,0.0361,The Morning After,Miss Monique,https://open.spotify.com/track/4ghyJbnMVaIQ7kFNEzu3Ek,5XZwq5GzhyjjlMwtou1fWb,Calm
0.906,0.142,125.047,0.0481,0.196,0.981,0.645,190104,-5.915,0.509,"The Chant - For Club Play Only, Pt. 8",Duke Dumont,https://open.spotify.com/track/0LaJAP7IkBKdGZwpnIOjIf,7xy9K0gpqzgUGGuxG5ZfuN,Calm
0.98,0.172,124.004,0.0766,0.00479,0.808,0.645,286452,-5.37,0.166,Alone ft. braev,Massano,https://open.spotify.com/track/3HCl43sITVpqHnCwMHTNxk,3iViCxm3KzCMetwCk60XuN,Calm
0.937,0.109,125.998,0.0501,0.00207,0.0457,0.584,208601,-6.46,0.0579,Higher Power,Anyma,https://open.spotify.com/track/20Mb3OEO2GYuhvQ7mDmTXe,7mQAjg2u5udWhnQ07jIHI7,Calm
0.788,0.107,125.107,0.0476,0.0098,0.892,0.522,196667,-5.214,0.0496,To Hope,Mathame,https://open.spotify.com/track/08fB9YSYCxiIexuoQJc3Jj,3jrHkWKbFMpv0h47O1oWJC,Calm
0.812,0.105,129.985,0.043,0.00727,0.039,0.543,259588,-8.142,0.0363,Many Times,CamelPhat,https://open.spotify.com/track/523wSycZHBw4R3qjCZl9qM,6toiE1TCh2kd9spXd4GTav,Calm
0.915,0.106,123.995,0.0364,0.000333,0.462,0.633,305806,-6.923,0.0444,Time’s a Fantasy (feat. Jeff Bhasker) - Anyma Remix,Portugal. The Man,https://open.spotify.com/track/2scX5RdL0wByroF3sCBzDX,51VlMC9AnJQmZqnAZQjfp5,Calm
0.885,0.186,125.991,0.035,0.084,0.918,0.449,205714,-7.946,0.249,Heal,Aldous,https://open.spotify.com/track/4OlnouGKBwHSBt61wlFMcK,77Z67yRwcSO555StaBiY3C,Calm
0.7,0.0946,123.984,0.0597,0.0144,0.419,0.767,418528,-7.887,0.0383,Night After Night - CamelPhat Remix,Fideles,https://open.spotify.com/track/4CppohZPA2sXLeQZZ8rF4X,2Nq06gpBMrjYnBLpi0cNYy,Calm
0.821,0.12,124.954,0.0581,0.00839,0.0237,0.59,314880,-7.074,0.0454,All That Matters - ARTBAT Remix Radio Edit,Kölsch,https://open.spotify.com/track/2Rh8rxwBNOTatnc9c8Wzfl,4vLdWFBi8WgA00nWPUHaLS,Calm
0.722,0.0729,122.0,0.0359,0.000849,0.884,0.496,333500,-9.191,0.0406,Safe,Betical,https://open.spotify.com/track/0iGDgUFE1z0Cq8n6RsBaAS,3drVIZzp22jde6uilNb3tR,Calm
0.892,0.219,125.935,0.0428,0.0108,0.215,0.578,225238,-6.861,0.0399,The Last Time,Paradoks,https://open.spotify.com/track/1iNgyJ7HXIiu8FxMq0kf2D,1LxKN95Y27PTe5t6bNWlew,Calm
0.874,0.108,121.006,0.0348,0.00346,0.482,0.584,269177,-7.383,0.141,Waterfall,Fideles,https://open.spotify.com/track/1G3kwVs3JHqN5UPiFXcAID,7LLXkKQsUgwe8N9d3O07xv,Calm
0.95,0.137,125.015,0.11,0.00186,0.663,0.625,219300,-7.026,0.0391,Sea of Infinity,Paradoks,https://open.spotify.com/track/3KmqSM8uteom10WgSAGA5P,0pQiX4PzPpc8JWd9ZByamt,Calm
0.814,0.0992,124.013,0.0458,0.00254,0.33,0.648,249464,-6.986,0.036,Basic,8Kays,https://open.spotify.com/track/2lcxuqUUnRjIwHpzKrHwTC,2sYvuF2sWVOEPc8iWtHIVQ,Calm
0.897,0.282,123.968,0.0377,0.0401,0.638,0.606,221053,-5.711,0.316,I Will Find You,Cristoph,https://open.spotify.com/track/2P6RQguS7aEMz5wfJupyzQ,7Lxek9p81WRKzgsEbX27kd,Calm
0.704,0.103,124.992,0.0392,0.00791,0.854,0.659,361973,-9.095,0.131,Elevate,Recondite,https://open.spotify.com/track/4goqGKMqSwHkFcapxz8LZk,69m4eWAyqBzb28krXW0QBK,Calm
0.838,0.107,124.98,0.0513,0.0338,0.00439,0.589,246294,-6.893,0.0628,In Your Eyes,CamelPhat,https://open.spotify.com/track/3DS1VPEH2ru4G16HZihKBs,6uEJCO0lG0px9ibsdA3g9a,Calm
0.789,0.128,121.986,0.041,0.0741,7.16e-05,0.667,190851,-6.612,0.394,So Cold,Spada,https://open.spotify.com/track/1ekuYNPiJXmXqb92TORiPX,478kvOP37KUNyqRoqy2VEq,Calm
0.904,0.332,128.043,0.0371,0.0185,0.491,0.584,213754,-7.384,0.0539,Believe,CamelPhat,https://open.spotify.com/track/1UK6MLsIj7Ioj0BlXl2T8f,1Q67GzAimjd3OLMJJOTy9H,Calm
0.714,0.0691,123.013,0.0387,0.0703,0.295,0.619,210732,-7.909,0.212,Subterranean,Miss Monique,https://open.spotify.com/track/6X6KFGk20iV8XwxoCDt2N4,1e21WWJUeqFhZhDuakGkdd,Calm
0.682,0.101,124.032,0.0398,0.0136,0.537,0.525,216774,-14.497,0.104,Equilibrium,MRAK,https://open.spotify.com/track/62Ahb2fnpxYCTtE5L2ZCPe,5LxPUORcjvRUK3D6X45n7A,Calm
0.874,0.267,125.946,0.0374,0.00571,0.0247,0.616,207697,-5.246,0.439,Say No,Spada,https://open.spotify.com/track/4CvvIoMzXxXTzvGPT9nBNO,0blbo0zTyv13GILDV6nvG9,Calm
0.818,0.201,122.003,0.0275,0.00249,0.297,0.652,236066,-6.001,0.0966,Aria,Argy,https://open.spotify.com/track/1D5ifTPFnQWDnSxSAfc1hc,3M1r9ilL53PLcrLdIuyZ4J,Calm
0.866,0.0979,120.981,0.0409,0.108,0.455,0.646,329318,-8.802,0.0374,With You,Gordo,https://open.spotify.com/track/45zr0wqbytRQqWlmh1385R,79uf4T9oqDNjPKd8eCKtha,Calm
0.815,0.128,123.969,0.0442,0.114,0.808,0.631,294194,-9.798,0.0301,Home,Re-Type,https://open.spotify.com/track/05VJk3MSJRQ3F1zcIssbVo,23QInbXr2Cn4kEskVhqmrY,Calm
0.847,0.101,122.993,0.0389,0.00267,0.815,0.667,222470,-8.082,0.133,Chordial,Anyma,https://open.spotify.com/track/5Bw4Yuk88dpRkFdiVSoJ7M,44OT4QbPqu2ZLXVkVSW6VG,Calm
0.417,0.305,124.009,0.0328,0.22,0.667,0.583,302000,-15.602,0.0491,Drowning - Radio Edit,Re-Type,https://open.spotify.com/track/0RmzDQgs6xKmVA2jsmSPXF,0gpyF9EN6sVyzb1QJqcyY5,Calm
0.891,0.079,126.001,0.0431,0.00403,0.647,0.651,320000,-5.454,0.108,Apocalypse,Agents Of Time,https://open.spotify.com/track/4o9XrRSQhyCi8O3jglCaIg,4o9XrRSQhyCi8O3jglCaIg,Calm
0.852,0.184,123.999,0.0454,0.000583,0.0958,0.596,213152,-7.695,0.0391,Fallen Leaf,Vintage Culture,https://open.spotify.com/track/3n7JiehINioOhgjaGpdSOu,3n7JiehINioOhgjaGpdSOu,Calm
0.391,0.11,123.769,0.0824,0.0954,0.443,0.53,222581,-16.363,0.114,Manifesto,MRAK,https://open.spotify.com/track/3EquvUexPKfu02fbsZAbli,3EquvUexPKfu02fbsZAbli,Calm
0.582,0.0835,123.988,0.048,0.00477,0.903,0.727,307016,-11.207,0.0381,Endless,Re-Type,https://open.spotify.com/track/5uMQMNma5j3g8cfovB8KpU,5uMQMNma5j3g8cfovB8KpU,Calm
0.944,0.256,124.97,0.0623,0.00202,0.333,0.552,229440,-7.918,0.0384,Best of Me - Radio Edit,ARTBAT,https://open.spotify.com/track/4bJ7hDIjOucR0hGDEaVBOr,4bJ7hDIjOucR0hGDEaVBOr,Calm
0.665,0.0811,125.009,0.0574,0.00775,0.756,0.626,240000,-10.134,0.0327,Freedom,Stephan Jolk,https://open.spotify.com/track/2bHGHbsFmjQdmdE7hZSKr6,2bHGHbsFmjQdmdE7hZSKr6,Calm
0.609,0.0919,124.006,0.0584,0.301,0.756,0.737,445151,-10.034,0.176,Swallow - Tale Of Us Remix,Monolink,https://open.spotify.com/track/476iNCuZzxV3AXQeRlF1qv,476iNCuZzxV3AXQeRlF1qv,Calm
0.528,0.128,124.027,0.0407,0.0458,0.896,0.709,216700,-11.127,0.113,More,Jan Blomqvist,https://open.spotify.com/track/7CuXB3Dr61IvDFEWfqG3sE,7CuXB3Dr61IvDFEWfqG3sE,Calm
0.54,0.0774,108.804,0.21,0.76,0.0712,0.527,154000,-9.874,0.311,Price,PALASTIC,https://open.spotify.com/track/7jNnW7e1prkMtR7EKsTElp,7jNnW7e1prkMtR7EKsTElp,Calm
0.591,0.12,124.08,0.167,0.249,0.932,0.539,141910,-12.671,0.0661,Cornfield Chase,ItsArius,https://open.spotify.com/track/2Bz1aTnk3QLWkv89jHsMcb,2Bz1aTnk3QLWkv89jHsMcb,Calm
0.499,0.0958,125.028,0.0411,0.453,0.349,0.769,218881,-12.845,0.145,Otherside - Nils Hoffmann Remix,Eli & Fur,https://open.spotify.com/track/0z3hYtKH35ltEcPfeyBXj4,0z3hYtKH35ltEcPfeyBXj4,Calm
0.775,0.258,106.018,0.052,0.901,0.902,0.543,95227,-17.616,0.0222,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,https://open.spotify.com/track/1xPec5BN0Zxv77zrWKq43S,1xPec5BN0Zxv77zrWKq43S,Calm
0.798,0.708,126.064,0.0749,0.175,0.000379,0.659,240445,-6.933,0.15,Escape (feat. Hayla),Kx5,https://open.spotify.com/track/3VpxEo6vMpi4rQ6t2WVVkK,3VpxEo6vMpi4rQ6t2WVVkK,Calm
0.834,0.0974,125.004,0.0397,0.268,0.932,0.649,234300,-11.43,0.15,Sunset Drive,Stereoclip,https://open.spotify.com/track/7zybSU9tFO9HNlwmGF7stc,7zybSU9tFO9HNlwmGF7stc,Calm
0.823,0.105,124.927,0.0466,0.0813,0.698,0.577,147919,-10.312,0.0395,Broken Love,Ali Bakgor,https://open.spotify.com/track/5wprb1HhEty85ASiHm1ydK,5wprb1HhEty85ASiHm1ydK,Calm
0.517,0.159,194.065,0.0768,0.863,0.828,0.658,193608,-13.812,0.568,The Chase,Emmit Fenn,https://open.spotify.com/track/0SANWT6WZgajOViFe0EkCO,0SANWT6WZgajOViFe0EkCO,Calm
0.691,0.385,119.998,0.036,0.259,0.521,0.719,124000,-10.343,0.0381,Anything For You,Nyday,https://open.spotify.com/track/2e3XgvAcLWhLM0ZO3gtl9j,2e3XgvAcLWhLM0ZO3gtl9j,Calm
0.476,0.0874,120.034,0.0478,0.0883,0.458,0.52,177778,-10.478,0.0932,Lost / Intro,OTR,https://open.spotify.com/track/0GIldErNuzhmImhZlNmHYa,0GIldErNuzhmImhZlNmHYa,Calm
0.647,0.133,124.018,0.0349,0.239,0.84,0.544,152908,-15.529,0.035,Falling,Keanler,https://open.spotify.com/track/1HmzfgI6eBEbMI3wSjcqin,1HmzfgI6eBEbMI3wSjcqin,Calm
0.43,0.106,122.018,0.0439,0.143,0.896,0.806,293901,-13.023,0.532,Maybe Not,Jan Blomqvist,https://open.spotify.com/track/4YlPfwx8aqehj7eSAhtS23,4YlPfwx8aqehj7eSAhtS23,Calm
0.767,0.353,120.018,0.0317,0.33,0.221,0.612,330500,-5.972,0.0458,Home,Adriatique,https://open.spotify.com/track/6jYXP1jrYIHkEYglFgeL2Q,6jYXP1jrYIHkEYglFgeL2Q,Calm
0.603,0.0566,120.976,0.0384,0.0876,0.733,0.651,237391,-9.68,0.0332,Orbital Love,Hollt,https://open.spotify.com/track/7sSTTQbR0C0pKSlJYHWg0L,7sSTTQbR0C0pKSlJYHWg0L,Calm
0.809,0.114,118.003,0.0342,0.019,0.0185,0.611,349293,-6.63,0.428,Underwater,RÜFÜS DU SOL,https://open.spotify.com/track/5ZvHcR4OSwvEV5IhigbTOT,5ZvHcR4OSwvEV5IhigbTOT,Calm
0.766,0.153,121.031,0.0335,0.0355,0.636,0.745,207111,-8.688,0.662,Say Hello,Enamour,https://open.spotify.com/track/4cF6Pk7YaRtv91mSZa4nVi,4cF6Pk7YaRtv91mSZa4nVi,Calm
0.71,0.113,122.967,0.0469,0.129,0.528,0.815,173659,-6.353,0.572,Hot Air Balloon,Don Diablo,https://open.spotify.com/track/67p96tIoC4ESrod9kW331R,67p96tIoC4ESrod9kW331R,Calm
0.705,0.0864,123.999,0.0452,0.186,0.712,0.689,210587,-12.4,0.258,Lost In Mind,Ben Böhmer,https://open.spotify.com/track/25ZrGWzFc0Trv3024g9BSg,25ZrGWzFc0Trv3024g9BSg,Calm
0.891,0.38,132.037,0.0579,0.38,0.426,0.791,133636,-7.625,0.193,Human,Lavern,https://open.spotify.com/track/6Kl0BmROA5CAwtQOEFd99y,6Kl0BmROA5CAwtQOEFd99y,Calm
0.798,0.0967,129.983,0.068,0.0158,0.948,0.853,269150,-7.995,0.42,Glue,BICEP,https://open.spotify.com/track/2aJDlirz6v2a4HREki98cP,2aJDlirz6v2a4HREki98cP,Calm
0.616,0.143,131.975,0.0324,0.176,0.116,0.747,192151,-9.76,0.908,Relax My Eyes,ANOTR,https://open.spotify.com/track/5u4hhtZ7f4rWkMZEZcTKrH,5u4hhtZ7f4rWkMZEZcTKrH,Calm
0.503,0.0864,121.0,0.0407,0.135,0.905,0.656,216446,-12.465,0.0906,Same Mistake - But Different Remix,Jan Blomqvist,https://open.spotify.com/track/7wwA5QBXfOkeYHzNbbVXtT,7wwA5QBXfOkeYHzNbbVXtT,Calm
0.604,0.0456,123.0,0.0471,0.00487,0.887,0.684,521402,-9.088,0.364,Aura,Avoure,https://open.spotify.com/track/0B2GWovtxzsh0a02PBbNl7,0B2GWovtxzsh0a02PBbNl7,Calm
0.504,0.107,121.992,0.0478,0.123,0.882,0.73,364059,-13.915,0.0932,Azure,Paul Kalkbrenner,https://open.spotify.com/track/17bj0Y5P4YUZzAheOxxJUg,17bj0Y5P4YUZzAheOxxJUg,Calm
0.812,0.306,125.023,0.0397,0.0334,0.314,0.698,218653,-8.964,0.0408,SHE,The Blaze,https://open.spotify.com/track/2u8GDlTkOd3bLSXJM8ZmXg,2u8GDlTkOd3bLSXJM8ZmXg,Calm
0.72,0.178,122.011,0.037,0.126,0.347,0.729,578041,-6.692,0.0389,Innerbloom,RÜFÜS DU SOL,https://open.spotify.com/track/05kVyNUR9uibHta4jcGTTv,05kVyNUR9uibHta4jcGTTv,Calm
0.568,0.067,120.002,0.0358,0.0447,0.709,0.679,345136,-7.097,0.0636,In Control - Innellea Remix,Forma,https://open.spotify.com/track/35fdRgZrz5ujDGBaqhoPE8,35fdRgZrz5ujDGBaqhoPE8,Calm
0.204,0.153,111.769,0.0459,0.928,0.882,0.234,101846,-18.896,0.0404,Hometown (intro),French 79,https://open.spotify.com/track/4HDMr1ELj5yZYVE9klMCxl,4HDMr1ELj5yZYVE9klMCxl,Calm
0.561,0.109,182.988,0.0511,0.0229,0.557,0.598,222606,-11.421,0.0385,Breathing,Ben Böhmer,https://open.spotify.com/track/1MvLmHeLkaNgUScgbUVnWJ,1MvLmHeLkaNgUScgbUVnWJ,Calm
0.687,0.104,106.896,0.045,0.479,0.949,0.605,345187,-13.928,0.12,Veridis Quo,Daft Punk,https://open.spotify.com/track/2LD2gT7gwAurzdQDQtILds,2LD2gT7gwAurzdQDQtILds,Calm
0.705,0.179,117.991,0.0335,0.0166,0.797,0.443,226653,-8.673,0.073,Abu Simbel,WhoMadeWho,https://open.spotify.com/track/1Y3yJHrBkkfj3GZKv1MVhF,1Y3yJHrBkkfj3GZKv1MVhF,Calm
0.341,0.0887,123.992,0.0472,0.225,0.451,0.755,267912,-10.817,0.0357,Downtown,Godford,https://open.spotify.com/track/0DfRIdHGNm3JfPGjPqg6GJ,0DfRIdHGNm3JfPGjPqg6GJ,Calm
0.548,0.109,122.006,0.0367,0.129,0.867,0.739,199527,-11.073,0.175,Dancing People Are Never Wrong,Jan Blomqvist,https://open.spotify.com/track/4admt90cSChznePxyzUVCP,4admt90cSChznePxyzUVCP,Calm
0.482,0.0927,120.006,0.0904,0.309,0.0824,0.77,230040,-9.796,0.19,Numb,Elderbrook,https://open.spotify.com/track/2cdCC1aCXbvz9tXFOR6CxR,2cdCC1aCXbvz9tXFOR6CxR,Calm
0.871,0.15,118.003,0.0332,0.577,0.813,0.577,231979,-5.4,0.214,DEVOTION,Mild Minds,https://open.spotify.com/track/3b589i3VEOsWJRNdOdWDsK,3b589i3VEOsWJRNdOdWDsK,Calm
0.482,0.103,120.021,0.0411,0.0302,0.00219,0.93,204992,-9.925,0.569,No Eyes - Radio Edit,Claptone,https://open.spotify.com/track/55bfXeq8wXtyKQtSZB3KYF,55bfXeq8wXtyKQtSZB3KYF,Calm
0.714,0.132,99.988,0.0411,0.0456,0.651,0.632,308742,-13.228,0.0641,Gimme Some,Weval,https://open.spotify.com/track/6170lJSBtiM5trzOtHtdD2,6170lJSBtiM5trzOtHtdD2,Calm
0.703,0.175,129.868,0.123,0.00797,0.000327,0.546,245538,-3.139,0.196,Bullet Train (feat. Joni Fatora),Stephen Swartz,https://open.spotify.com/track/6lbhkPbkKj6jnPTt1FelVo,6lbhkPbkKj6jnPTt1FelVo,Calm
0.44,0.101,129.985,0.0569,0.291,0.0552,0.821,206885,-10.612,0.179,Other Side,AVAION,https://open.spotify.com/track/74qKLdiiTnXNqh2Co21RlJ,74qKLdiiTnXNqh2Co21RlJ,Calm
0.718,0.341,120.955,0.0438,0.0886,0.4,0.669,163840,-7.782,0.615,Emorio,Trinix,https://open.spotify.com/track/14VthBnru6kiREQUYAuNSL,14VthBnru6kiREQUYAuNSL,Calm
0.448,0.0978,123.034,0.241,0.671,0.939,0.532,252145,-13.169,0.13,Airplane Lesson,Stereoclip,https://open.spotify.com/track/2SxeNZphx2bH5kju5Ntu8P,2SxeNZphx2bH5kju5Ntu8P,Calm
0.497,0.101,95.005,0.0552,0.171,0.536,0.671,246707,-9.787,0.114,Spiritual but Not Religious,Oliver Koletzki,https://open.spotify.com/track/6fxq63aKjMmi1WMI9iKX5w,6fxq63aKjMmi1WMI9iKX5w,Calm
0.74,0.113,122.008,0.0342,0.396,0.749,0.609,318675,-11.046,0.0391,Father Ocean - Ben Böhmer Remix Edit,Monolink,https://open.spotify.com/track/4o9XrRSQhyCi8O3jglCaIg,4oWDaJpusSH1lqIQQkEHsS,Calm
0.764,0.167,122.051,0.0395,0.00174,0.657,0.594,296377,-10.72,0.0358,Canopée des Cîmes,Jan Blomqvist,https://open.spotify.com/track/3n7JiehINioOhgjaGpdSOu,2nVUEKKPv9DDilSZwCcMfu,Calm
0.701,0.103,127.915,0.0466,0.433,0.146,0.65,194769,-10.637,0.132,I Need You,Elderbrook,https://open.spotify.com/track/3EquvUexPKfu02fbsZAbli,5UTqHC0FtWx9zPKvva8i9v,Calm
0.748,0.104,130.056,0.0771,0.226,0.796,0.7,158761,-8.16,0.154,Clouds,BUNT.,https://open.spotify.com/track/5uMQMNma5j3g8cfovB8KpU,3zPco1u9i9bCjkG5pngR5t,Calm
0.702,0.112,185.999,0.0529,0.0244,0.691,0.501,270968,-6.366,0.115,Losing You,Ephixa,https://open.spotify.com/track/4bJ7hDIjOucR0hGDEaVBOr,0j7yF7CURZTm6rnJWOWIoV,Calm
0.588,0.133,124.013,0.0468,0.0602,0.812,0.66,174202,-14.152,0.187,Serene,Hessian,https://open.spotify.com/track/2bHGHbsFmjQdmdE7hZSKr6,4cBshIyiiAzbl61Ij0FjHD,Calm
0.582,0.138,118.02,0.0426,0.00562,0.759,0.626,166154,-10.15,0.0362,Celestial,Nora Van Elken,https://open.spotify.com/track/476iNCuZzxV3AXQeRlF1qv,2kMd68JKQBkywKtPuLqm2m,Calm
0.672,0.149,124.007,0.0468,0.174,0.87,0.759,191420,-10.484,0.0885,Run,NORRA,https://open.spotify.com/track/7CuXB3Dr61IvDFEWfqG3sE,32cwP8NCIBrDj0mTcqZfYv,Calm
0.762,0.12,122.005,0.0391,0.0261,0.952,0.734,212459,-7.013,0.251,Spring Embers,Nora En Pure,https://open.spotify.com/track/7jNnW7e1prkMtR7EKsTElp,2slr1WHisMcjKMEz0RJ8u2,Calm
0.563,0.098,102.004,0.0549,0.531,0.952,0.534,183126,-12.53,0.13,HUMILITY DRIVES MEANINGFUL INTERACTIONS,Uppermost,https://open.spotify.com/track/2Bz1aTnk3QLWkv89jHsMcb,6lv3GP4YBP6sUqXZ6eaoDk,Calm
0.547,0.104,120.02,0.0598,0.428,0.414,0.823,212906,-9.194,0.429,IOU,EMBRZ,https://open.spotify.com/track/0z3hYtKH35ltEcPfeyBXj4,05fPNUOJ5ZwhNBavMU7vIu,Calm
0.919,0.172,116.998,0.0397,0.00406,0.942,0.669,217452,-6.139,0.0438,Forever,Roffe & Friends,https://open.spotify.com/track/1xPec5BN0Zxv77zrWKq43S,0d3aVK5p4ULp4r2Nmd7f3C,Calm
0.81,0.105,103.996,0.0469,0.0764,0.23,0.661,224550,-9.099,0.823,The Future,Satin Jackets,https://open.spotify.com/track/3VpxEo6vMpi4rQ6t2WVVkK,6HXdL92qb3doVllJ5yChnd,Calm
0.898,0.111,123.982,0.0318,0.0019,0.124,0.669,183876,-6.696,0.153,Love Like We're Dying,Scorz,https://open.spotify.com/track/7zybSU9tFO9HNlwmGF7stc,1jyIQoMPkCD6Pz1x1pzZs5,Calm
